@name,enabled,type,nameUi,order,weight,cost,costMod,crew,model,scale,group,mountPoints,countries,param,stats,caliber,#caliberInch,barrels,hullWeightRatio,sectionsMin,sectionsMax,tonnageMin,tonnageMax,maxAllowedCaliber,beamMin,beamMax,draughtMin,draughtMax,beamCoef,draughtCoef,speedLimiter,minMainTurrets,minMainBarrels,#comment,#comment2,#cost_base,#cost_base_mod
battlecruiser_sec_hood_4_small_var,,tower_sec,Modern Sec Tower III,,648,3840000,,120,warrior_tower_sec_a,0.5,,tower_sec,,"need(BC_Modern_Russia;BC_Modern_Russia2), big_sec","tower_sec(1), night(30), aim(15), acc(13), fire_ex(20), size(15), tspot(5000), torpedo_detect(40)",,,,,,,,,,,,,,,,,,,648,486,1280000,3840000
battlecruiser_sec_hood_3_small_var,,tower_sec,Modern Sec Tower II,,480,2640000,,80,hood_tower_sec_b,0.8,,tower_sec,,"need(BC_Modern_Russia), big_sec","tower_sec(1), night(25), aim(12), acc(10), fire_ex(17), size(13), tspot(4500), torpedo_detect(35)",,,,,,,,,,,,,,,,,,,480,360,880000,2640000
modern_tower_sec_generic_small_var,,tower_sec,Modern Sec Tower I,,456,2160000,,72,bismarck_tower_sec_c,1.152,,tower_sec,,"need(BC_Modern_Russia), big_sec","tower_sec(1), night(22), aim(11), acc(9), fire_ex(15), size(12), tspot(4000), torpedo_detect(32)",,,,,,,,,,,,,,,,,,,456,342,720000,2160000
battlecruiser_tower_sec_big_3,,tower_sec,Rear Tower VIII,,570,2550000,,100,invincible_tower_sec_a,1.3,,tower_sec,,"need(BB_Super_Britain;BC_Britain_Medium;BB_Britain_Alt2;BB_French_Advanced), need(g3), needunlock(late_BB_towers_level_2)","tower_sec(1), night(23), aim(13.5), acc(10), fire_ex(16.5), size(15.5), tspot(4700), torpedo_detect(37)",,,,,,,,,,,,,,,,,,,570,427.5,850000,2550000
battlecruiser_tower_sec_big_2,,tower_sec,Rear Tower VIII,,510,2250000,,90,invincible_tower_sec_a,1.25,,tower_sec,,"need(BB_Super;BC_BritainSuper;Narrow_Deck;BC_Britain_Medium;BB_Britain_Alt;BB_Britain_Alt2;BB_French_Advanced), need(g2;g3), needunlock(late_BB_towers_level_2)","tower_sec(1), night(20), aim(12.5), acc(9), fire_ex(15), size(14.5), tspot(4500), torpedo_detect(35)",,,,,,,,,,,,,,,,,,,510,382.5,750000,2250000
battlecruiser_tower_sec_big_2_small,,tower_sec,Rear Tower VII,,450,1950000,,75,invincible_tower_sec_a,1.15,,tower_sec,,"need(BB_Super;BC_BritainSuper;Narrow_Deck;BC_Britain_Medium;BB_Britain_Alt;BB_Britain_Alt2;BB_French_Advanced), need(g2;g3)","tower_sec(1), night(17), aim(11), acc(8.5), fire_ex(14.5), size(13.5), tspot(4200), torpedo_detect(32)",,,,,,,,,,,,,,,,,,,450,337.5,650000,1950000
battlecruiser_tower_sec_big_1,,tower_sec,Rear Tower VI,,414,1770000,,65,invincible_tower_sec_a,1,,tower_sec,,"need(BB_Super_Britain;BB_Super;BB;BC;BC_Britain;BC_BritainSuper;BC_Hybrid;BC_Britain_Medium;BC_Britain_Var;BB_Britain_Alt;BB_Britain_Alt2;BB_French_Advanced), need(g2;g3), needunlock(early_BB_towers_level_4)","tower_sec(1), night(15), aim(10), acc(8), fire_ex(14), size(12.5), tspot(3600), torpedo_detect(29.5)",,,,,,,,,,,,,,,,,,,414,310.5,590000,1770000
battlecruiser_tower_sec_big_1_small,,tower_sec,Rear Tower V,,394.2,1635000,,62,invincible_tower_sec_a,0.95,,tower_sec,,"need(BB_Super_Britain;BB_Super;BB;BC;BC_Britain;BC_BritainSuper;BC_Hybrid;BC_Britain_Medium;BC_Britain_Var;BB_Britain_Alt;BB_Britain_Alt2;BB_French_Advanced), need(g2;g3)","tower_sec(1), night(13.5), aim(9), acc(7.5), fire_ex(13), size(12), tspot(3450), torpedo_detect(28.5)",,,,,,,,,,,,,,,,,,,394.2,295.65,545000,1635000
battlecruiser_tower_sec_big_1_var_large,,tower_sec,Rear Tower IV,,372,1500000,,60,invincible_tower_sec_a,0.88,,tower_sec,,"need(BC_Hybrid;BC_Britain_Medium;BC_Britain_Var), need(g2;g3), needunlock(early_BB_towers_level_4)","tower_sec(1), night(12.5), aim(8), acc(7), fire_ex(12), size(11.5), tspot(3200), torpedo_detect(26.5)",,,,,,,,,,,,,,,,,,,372,279,500000,1500000
battlecruiser_tower_sec_big_1_var,,tower_sec,Rear Tower III,,351,1200000,,55,invincible_tower_sec_a,0.83,,tower_sec,,"need(BC_Hybrid;BC_Britain_Medium;BC_Britain_Var), need(g2;g3)","tower_sec(1), night(10.5), aim(6), acc(5.5), fire_ex(11), size(10.5), tspot(2950), torpedo_detect(24.5)",,,,,,,,,,,,,,,,,,,351,263.25,400000,1200000
dreadnought_tower_sec_cage_2_usa_newyork,,tower_sec,Enhanced Sec Cage Mast II,,275,1950000,,80,texas_sec_tower_a,1.1,,tower_sec,,"need(BB_USA_NewYork;BB_USA_NewYork_gen2;BB_USA_NewYork_addon;BB_USA_NewYork_big), need(g1;g2;g3)","hsize(200), tower_sec(1), night(8), aim(5.5), acc(5), acc_long(28), fire_ex(10.5), size(13), radio(36), smoke(-23), tspot(3900), torpedo_detect(29)",,,,,,,,,,,,,,,,,,,275,206.25,650000,1950000
dreadnought_tower_sec_cage_1_usa_newyork,,tower_sec,Enhanced Sec Cage Mast I,,225,1770000,,75,texas_sec_tower_a,1,,tower_sec,,"need(BB_USA_NewYork;BB_USA_NewYork_gen2;BB_USA_NewYork_addon;BB_USA_NewYork_big), need(g1;g2;g3)","hsize(200), tower_sec(1), night(6), aim(5), acc(4.5), acc_long(27), fire_ex(10), size(12.5), radio(35), smoke(-22), tspot(3700), torpedo_detect(28)",,,,,,,,,,,,,,,,,,,225,168.75,590000,1770000
dreadnought_tower_sec__short_cage_3_usa,,tower_sec,Shortened Advanced Cage Mast II,,330,1750000,,92,texas_sec_tower_b,1.2,,tower_sec,usa,"need(BB_Super;BB_Flat;BB_Flat2;BC_BritainSuper;BB_French_Advanced;BB_USA_NewYork;CA_Tennessee), need(g1;g2;g3)","hsize(200), tower_sec(1), night(9), aim(4.5), acc(4.5), acc_long(37), fire_ex(11.5), size(17), radio(47), smoke(-31), tspot(5200), torpedo_detect(42)",,,,,,,,,,,,,,,,,,,330,247.5,240000,720000
dreadnought_tower_sec_cage_7_usa_shared,,tower_sec,Large Cage Mast IV,,312,1620000,,90,south_carolina_tower_sec_a,1.2,,tower_sec,usa,"need(BB_Super;BB_Flat;BB_Flat2;BC_BritainSuper;BB_French_Advanced;BB_USA_NewYork), need(g1;g2;g3)","hsize(200), tower_sec(1), night(7), aim(4), acc(4), acc_long(35), fire_ex(11), size(16), radio(45), smoke(-30), tspot(5000), torpedo_detect(40)",,,,,,,,,,,,,,,,,,,312,234,540000,1620000
dreadnought_tower_sec_cage_7_usa,,tower_sec,Large Cage Mast IV,,312,1620000,,90,south_carolina_tower_sec_a,1.2,,tower_sec,usa,"need(BB_USA2), need(g1;g2;g3)","hsize(200), tower_sec(1), night(7), aim(4), acc(4), acc_long(33), fire_ex(11), size(16), radio(45), smoke(-30), tspot(5000), torpedo_detect(40)",,,,,,,,,,,,,,,,,,,312,234,540000,1620000
dreadnought_tower_sec__short_cage_2_usa,,tower_sec,Shortened Advanced Cage Mast II,,275,1150000,,85,texas_sec_tower_b,1.12,,tower_sec,usa,"need(BC;BC_Britain;BB_Flat;BB_Flat2;BB_Super;BC_BritainSuper;BB_French_AdvancedBB_USA_NewYork;CA_Tennessee), need(g1;g2;g3)","hsize(200), tower_sec(1), night(7), aim(2.6), acc(2.6), acc_long(28), fire_ex(9.5), size(14.5), radio(36), smoke(-27), tspot(4100), torpedo_detect(33)",,,,,,,,,,,,,,,,,,,275,206.25,240000,720000
dreadnought_tower_sec_cage_6_usa_shared,,tower_sec,Large Cage Mast III,,264,1020000,,80,south_carolina_tower_sec_a,1.12,,tower_sec,usa,"need(BC;BC_Britain;BB_Flat;BB_Flat2;BB_Super;BC_BritainSuper;BB_French_AdvancedBB_USA_NewYork), need(g1;g2;g3)","hsize(200), tower_sec(1), night(6), aim(3), acc(3), acc_long(31), fire_ex(10.75), size(15), radio(40), smoke(-28), tspot(4200), torpedo_detect(35)",,,,,,,,,,,,,,,,,,,264,198,340000,1020000
dreadnought_tower_sec_cage_6_usa,,tower_sec,Large Cage Mast III,,264,1020000,,80,south_carolina_tower_sec_a,1.12,,tower_sec,,"need(BB_USA2), need(g1;g2;g3)","hsize(200), tower_sec(1), night(6), aim(3), acc(3), acc_long(29), fire_ex(10.75), size(15), radio(40), smoke(-28), tspot(4200), torpedo_detect(35)",,,,,,,,,,,,,,,,,,,264,198,340000,1020000
dreadnought_tower_sec_cage_5_usa_large,,tower_sec,Large Cage Mast II,,228,870000,,77,south_carolina_tower_sec_a,1.05,,tower_sec,,"need(BB_USA;BB_USA2), need(g1;g2), needunlock(late_BB_towers_level_2)","hsize(200), tower_sec(1), night(6), aim(2.75), acc(2.5), acc_long(28), fire_ex(10.5), size(14.5), radio(37.5), smoke(-27), tspot(4000), torpedo_detect(32)",,,,,,,,,,,,,,,,,,,228,171,290000,870000
dreadnought_tower_sec_cage_5_usa,,tower_sec,Large Cage Mast I,,204,870000,,75,south_carolina_tower_sec_a,1,,tower_sec,,"need(BB_USA;BB_USA2), need(g1;g2)","hsize(200), tower_sec(1), night(6), aim(2.5), acc(2), acc_long(27), fire_ex(10), size(14), radio(35), smoke(-26), tspot(3900), torpedo_detect(30)",,,,,,,,,,,,,,,,,,,204,153,290000,870000
dreadnought_tower_sec__short_cage_1_usa,,tower_sec,Shortened Advanced Cage Mast I,,199,910000,,74,texas_sec_tower_b,1,,tower_sec,,"need(BB_USA;BB_USA2;B_Kearsarge;CA_Pennsylvania;CA_Tennessee), need(g1;g2), needunlock(late_BB_towers_level_2)","hsize(200), tower_sec(1), night(6), aim(2.3), acc(2.3), acc_long(26), fire_ex(9), size(13.5), radio(34), smoke(-26), tspot(3900), torpedo_detect(31)",,,,,,,,,,,,,,,,,,,199,149.25,240000,720000
dreadnought_tower_sec_cage_4_usa_big,,tower_sec,Medium Cage Mast IV,,192,840000,,73,south_carolina_tower_sec_b,1.05,,tower_sec,,"need(BB_USA;BB_USA2), need(g1;g2), needunlock(early_BB_towers_level_2)","hsize(200), tower_sec(1), night(5), aim(2), acc(2), acc_long(24), fire_ex(8), size(13.5), radio(33), smoke(-25), tspot(3800), torpedo_detect(29)",,,,,,,,,,,,,,,,,,,192,144,270000,810000
dreadnought_tower_sec_cage_4_usa,,tower_sec,Medium Cage Mast III,,168,720000,,70,south_carolina_tower_sec_b,1,,tower_sec,,"need(BB_USA;BB_USA2), need(g1;g2)","hsize(200), tower_sec(1), night(5), aim(2), acc(2), acc_long(20), fire_ex(8), size(13), radio(30), smoke(-24), tspot(3600), torpedo_detect(27)",,,,,,,,,,,,,,,,,,,168,126,240000,720000
dreadnought_tower_sec_cage_3_usa,,tower_sec,Medium Cage Mast II,,150,555000,,65,south_carolina_tower_sec_b,0.9,,tower_sec,,"need(BB_USA;B_Kearsarge), need(g1;g2)","hsize(200), tower_sec(1), night(5), aim(1.5), acc(1.5), acc_long(18), fire_ex(6), size(13), radio(29), smoke(-23), tspot(3400), torpedo_detect(26)",,,,,,,,,,,,,,,,,,,150,112.5,185000,555000
dreadnought_tower_sec_cage_3_usa_shared_big,,tower_sec,Medium Cage Mast I,,138,615000,,63,south_carolina_tower_sec_b,0.78,,tower_sec,usa,"need(CA;B;B_usa_early;B_usa;B_Kearsarge), need(g1;g2), needunlock(early_BB_towers_level_2)","hsize(200), tower_sec(1), night(5), aim(1.5), acc(1.5), acc_long(15), fire_ex(6), size(12), radio(28), smoke(-22), tspot(3200), torpedo_detect(24)",,,,,,,,,,,,,,,,,,,138,103.5,205000,615000
dreadnought_tower_sec_simple_usa_newyork_2,,tower_sec,Minimal Sec Tower II,,155,600000,,57,new_york_sec_tower_a,1.1,,tower_sec,,need(BB_USA_NewYork_addon;BB_USA_NewYork_big),"tower_sec(1), night(7.5), aim(2.5), acc(3), acc_long(4), fire_ex(10), size(7.5), radio(27.5), smoke(-12), tspot(2300), torpedo_detect(22)",,,,,,,,,,,,,,,,,,,155,116.25,200000,600000
dreadnought_tower_sec_simple_usa_newyork_1,,tower_sec,Minimal Sec Tower I,,130,450000,,55,new_york_sec_tower_a,1,,tower_sec,,need(BB_USA_NewYork_addon;BB_USA_NewYork_big),"tower_sec(1), night(6), aim(2), acc(2.5), acc_long(3), fire_ex(9), size(6.5), radio(25), smoke(-11), tspot(2100), torpedo_detect(20)",,,,,,,,,,,,,,,,,,,130,97.5,150000,450000
dreadnought_tower_sec_cage_3_usa_shared,,tower_sec,Small Cage Mast III,,120,555000,,60,south_carolina_tower_sec_b,0.73,,tower_sec,usa,"need(CA;B;B_usa_early;B_usa;CA_StLouis;CA_Pennsylvania;CA_Tennessee), need(g1;g2;g3)","hsize(200), tower_sec(1), night(5), aim(1.5), acc(1.5), acc_long(12), fire_ex(6), size(11), radio(25), smoke(-20), tspot(3000), torpedo_detect(22)",,,,,,,,,,,,,,,,,,,120,90,185000,555000
dreadnought_tower_sec_cage_1_usa_big,,tower_sec,Small Cage Mast II,,111,480000,,55,south_carolina_tower_sec_b,0.6,,tower_sec,usa,"need(CA_small;CA_med;CA_tiny;CA_extratiny;CA_StLouis;CA_Pennsylvania), need(g1;g2;g3), needunlock(early_BB_towers_level_2)","hsize(200), tower_sec(1), night(4), aim(1.5), acc(1.5), acc_long(9), fire_ex(3), size(10), radio(22), smoke(-18), tspot(2700), torpedo_detect(20)",,,,,,,,,,,,,,,,,,,111,83.25,160000,480000
dreadnought_tower_sec_cage_1_usa,,tower_sec,Small Cage Mast I,,96,390000,,50,south_carolina_tower_sec_b,0.55,,tower_sec,usa,"need(CA_small;CA_med;CA_tiny;CA_extratiny;CA_StLouis;CA_Pennsylvania), need(g1;g2;g3)","hsize(200), tower_sec(1), night(4), aim(1.5), acc(1.5), acc_long(7.5), fire_ex(3), size(9), radio(18), smoke(-16), tspot(2500), torpedo_detect(18)",,,,,,,,,,,,,,,,,,,96,72,130000,390000
heavy_ca_german_tower_adv_narrow_7,,tower_sec,Modern Sec Tower VIII,,1090,9960000,,150,bismarck_tower_sec_a_narrow,1.1,,tower_sec,,need(BC_Scharnhorst),"tower_sec(1), night(41), aim(30), acc(22), acc_long(11), fire_ex(31), smoke(-25.5), size(28.5), tspot(5750), torpedo_detect(46)",,,,,,,,,,,,,,,,,,,1090,817.5,1320000,3960000
heavy_ca_german_tower_adv_narrow_6,,tower_sec,Modern Sec Tower VII,,980,8760000,,135,bismarck_tower_sec_a_narrow,1.05,,tower_sec,,need(BC_Scharnhorst),"tower_sec(1), night(39), aim(28.5), acc(21), acc_long(10), fire_ex(30), smoke(-24.5), size(27.5), tspot(5500), torpedo_detect(44)",,,,,,,,,,,,,,,,,,,980,735,1320000,3960000
heavy_ca_german_tower_adv_narrow_5,,tower_sec,Modern Sec Tower VI,,830,7460000,,125,bismarck_tower_sec_b_narrow,1,,tower_sec,,need(BC_Scharnhorst),"tower_sec(1), night(37), aim(26.5), acc(20), acc_long(8.5), fire_ex(29), smoke(-23.5), size(26.5), tspot(5250), torpedo_detect(42)",,,,,,,,,,,,,,,,,,,830,622.5,1320000,3960000
heavy_ca_german_tower_adv_narrow_4,,tower_sec,Modern Sec Tower V,,700,6260000,,115,bismarck_tower_sec_b_narrow,0.95,,tower_sec,,need(BC_Scharnhorst),"tower_sec(1), night(35), aim(25), acc(19), acc_long(7), fire_ex(28), smoke(-22.5), size(25.5), tspot(5000), torpedo_detect(40)",,,,,,,,,,,,,,,,,,,700,525,1320000,3960000
heavy_ca_german_tower_adv_smaller3,,tower_sec,Compact Sec Tower III,,650,5700000,,105,bismarck_tower_sec_c,1.1,,tower_sec,,need(BC_Scharnhorst),"tower_sec(1), night(33), aim(24), acc(18.5), acc_long(6.5), fire_ex(27), smoke(-21.5), size(24.5), tspot(4800), torpedo_detect(38)",,,,,,,,,,,,,,,,,,,650,487.5,1320000,3960000
heavy_ca_german_tower_adv_smaller2,,tower_sec,Compact Sec Tower II,,610,5100000,,100,bismarck_tower_sec_c,1.05,,tower_sec,,need(BC_Scharnhorst),"tower_sec(1), night(32), aim(23), acc(18), acc_long(6), fire_ex(26), smoke(-20.5), size(23.5), tspot(4600), torpedo_detect(36)",,,,,,,,,,,,,,,,,,,610,457.5,1320000,3960000
heavy_ca_german_tower_adv_smaller1,,tower_sec,Compact Sec Tower II,,610,5100000,,100,bismarck_tower_sec_c,1,,tower_sec,,need(BC_Scharnhorst),"tower_sec(1), night(31), aim(22), acc(17.5), acc_long(5.5), fire_ex(25), smoke(-19.5), size(22.5), tspot(4400), torpedo_detect(34)",,,,,,,,,,,,,,,,,,,610,457.5,1320000,3960000
heavy_ca_german_tower_adv_narrow_3,,tower_sec,Modern Sec Tower IV,,600,5260000,,105,bismarck_tower_sec_a_narrow,0.884,,tower_sec,,"need(), needunlock(latecruisertowers_level_4)","tower_sec(1), night(33), aim(23), acc(17), acc_long(5), fire_ex(26), smoke(-20.5), size(23.5), tspot(4700), torpedo_detect(38.5)",,,,,,,,,,,,,,,,,,,600,450,1320000,3960000
heavy_ca_german_tower_adv_narrow__2,,tower_sec,Modern Sec Tower III,,540,4250000,,100,bismarck_tower_sec_a_narrow,0.85,,tower_sec,,"need(), needunlock(latecruisertowers_level_3)","tower_sec(1), night(32), aim(22), acc(16), acc_long(4), fire_ex(25), smoke(-19.5), size(22.5), tspot(4500), torpedo_detect(37.5)",,,,,,,,,,,,,,,,,,,540,405,1250000,3750000
heavy_ca_german_tower_adv_narrow__1,,tower_sec,Modern Sec Tower II,,490,3900000,,90,bismarck_tower_sec_b_narrow,0.85,,tower_sec,,need(),"tower_sec(1), night(30), aim(20), acc(14), acc_long(2), fire_ex(22), smoke(-18.5), size(21.5), tspot(4200), torpedo_detect(35)",,,,,,,,,,,,,,,,,,,490,367.5,1100000,3300000
heavy_ca_german_tower_1_adv_narrow__small,,tower_sec,Modern Sec Tower I,,440,3600000,,85,bismarck_tower_sec_b_narrow,0.8,,tower_sec,,need(),"tower_sec(1), night(28), aim(18), acc(13), acc_long(2), fire_ex(20), smoke(-16.5), size(20.5), tspot(3900), torpedo_detect(32.5)",,,,,,,,,,,,,,,,,,,440,330,1000000,3000000
heavy_ca_german_tower_3,,tower_sec,Modern Sec Tower IV,,660,3960000,,105,bismarck_tower_sec_a,0.884,,tower_sec,,"need(CA_Heavy_German;CA_Heavy_German_Hipper;CA_Heavy_German;BC_Modern_German;BB_Modern_Italy;CA_German_Pocket_Big), needunlock(latecruisertowers_level_4)","tower_sec(1), night(33), aim(23), acc(17), acc_long(5), fire_ex(26), smoke(-20.5), size(23.5), tspot(4700), torpedo_detect(38.5)",,,,,,,,,,,,,,,,,,,660,495,1320000,3960000
heavy_ca_german_tower_2,,tower_sec,Modern Sec Tower III,,600,3750000,,100,bismarck_tower_sec_a,0.85,,tower_sec,,"need(CA_Heavy_German;CA_Heavy_German_Hipper;CA_Heavy_German;BC_Modern_German;BB_Modern_Italy;CA_German_Pocket_Big), needunlock(latecruisertowers_level_3)","tower_sec(1), night(32), aim(22), acc(16), acc_long(4), fire_ex(25), smoke(-19.5), size(22.5), tspot(4500), torpedo_detect(37.5)",,,,,,,,,,,,,,,,,,,600,450,1250000,3750000
heavy_ca_german_tower_1,,tower_sec,Modern Sec Tower II,,510,3300000,,90,bismarck_tower_sec_b,0.85,,tower_sec,,need(CA_Heavy_German;CA_Heavy_German_Hipper;CA_Heavy_German;BC_Modern_German;BB_Modern_Italy;CA_German_Pocket_Big),"tower_sec(1), night(30), aim(20), acc(14), acc_long(2), fire_ex(22), smoke(-18.5), size(21.5), tspot(4200), torpedo_detect(35)",,,,,,,,,,,,,,,,,,,510,382.5,1100000,3300000
heavy_ca_german_tower_1_small,,tower_sec,Modern Sec Tower I,,480,3000000,,85,bismarck_tower_sec_b,0.8,,tower_sec,,need(CA_Heavy_German;CA_Heavy_German_Hipper;CA_Heavy_German;BC_Modern_German;BB_Modern_Italy;CA_German_Pocket_Big),"tower_sec(1), night(28), aim(18), acc(13), acc_long(2), fire_ex(20), smoke(-16.5), size(20.5), tspot(3900), torpedo_detect(32.5)",,,,,,,,,,,,,,,,,,,480,360,1000000,3000000
modern_tower_sec_4_ca_big,,tower_sec,Modern Sec Tower III,,474,2940000,,200,iowa_tower_sec_a,0.7,,tower_sec,,"need(CA_Heavy_USA;CA_Heavy_Gen), need(g4), big_sec, needunlock(latecruisertowers_level_4)","tower_sec(1), night(32), aim(22), acc(17), acc_long(8), fire_ex(27), smoke(-18.5), size(20.5), tspot(4650), torpedo_detect(44)",,,,,,,,,,,,,,,,,,,474,355.5,980000,2940000
modern_tower_sec_4_ca,,tower_sec,Modern Sec Tower II,,438,2700000,,190,iowa_tower_sec_a,0.65,,tower_sec,,"need(CA_Heavy_USA;CA_Heavy_Gen), need(g4), big_sec","tower_sec(1), night(30), aim(20), acc(16), acc_long(7), fire_ex(25), smoke(-16.5), size(19.5), tspot(4450), torpedo_detect(42)",,,,,,,,,,,,,,,,,,,438,328.5,900000,2700000
modern_tower_sec_4_ca_small,,tower_sec,Modern Sec Tower I,,414,2460000,,180,iowa_tower_sec_a,0.6,,tower_sec,,"need(CA_Heavy_USA;CA_Heavy_Gen), need(g4), big_sec","tower_sec(1), night(28), aim(18), acc(15), acc_long(6), fire_ex(23), smoke(-14.5), size(18.5), tspot(4250), torpedo_detect(40)",,,,,,,,,,,,,,,,,,,414,310.5,820000,2460000
heavy_ca_german_spee_sec_tower_5,,tower_sec,Small Sec Tower VI,,474,2400000,,75,spee_tower_sec_b,1.2,,tower_sec,,need(BB_Modern_China;CA_German_Pocket_Big),"tower_sec(1), night(29.5), aim(19.5), acc(9), acc_long(7), fire_ex(16.5), smoke(-17.5), size(11.5), tspot(4600), torpedo_detect(35)",,,,,,,,,,,,,,,,,,,474,355.5,800000,2400000
heavy_ca_german_spee_sec_tower_4,,tower_sec,Small Sec Tower V,,408,2130000,,75,spee_tower_sec_b,1.1,,tower_sec,,need(CA_German_Pocket;BB_Modern_China),"tower_sec(1), night(27.5), aim(17.5), acc(8), acc_long(6), fire_ex(14.5), smoke(-15.5), size(10.5), tspot(4400), torpedo_detect(33)",,,,,,,,,,,,,,,,,,,408,306,710000,2130000
heavy_ca_german_spee_sec_tower_3_middle,,tower_sec,Small Sec Tower IV,,357,1920000,,72,spee_tower_sec_b,1.05,,tower_sec,,"need(CA_German_Pocket;CA_Italy_LowFreeboard), needunlock(latecruisertowers_level_4)","tower_sec(1), night(26.5), aim(16.5), acc(7.5), acc_long(5), fire_ex(14), smoke(-15), size(9.7), tspot(4300), torpedo_detect(31.5)",,,,,,,,,,,,,,,,,,,357,267.75,640000,1920000
heavy_ca_german_spee_sec_tower_3,,tower_sec,Small Sec Tower III,,330,1800000,,70,spee_tower_sec_b,1,,tower_sec,,"need(CA_German_Pocket;CA_Italy_LowFreeboard), needunlock(latecruisertowers_level_3)","tower_sec(1), night(25), aim(15.5), acc(7), acc_long(4), fire_ex(13.5), smoke(-14.5), size(9.5), tspot(4200), torpedo_detect(30)",,,,,,,,,,,,,,,,,,,330,247.5,600000,1800000
heavy_ca_german_spee_sec_tower_2_big,,tower_sec,Small Sec Tower II (Enhanced),,309,1650000,,65,spee_tower_sec_a,1.16,,tower_sec,,need(CA_German_Pocket;CA_Italy_LowFreeboard),"tower_sec(1), night(22), aim(14.5), acc(6.5), acc_long(2), fire_ex(13), smoke(-13.5), size(9.5), tspot(3400), torpedo_detect(27.5)",,,,,,,,,,,,,,,,,,,309,231.75,550000,1650000
heavy_ca_german_spee_sec_tower_2,,tower_sec,Small Sec Tower II,,288,1650000,,62,spee_tower_sec_a,1.1,,tower_sec,,need(CA_German_Pocket;CA_Italy_LowFreeboard),"tower_sec(1), night(22), aim(13.5), acc(6), acc_long(1.7), fire_ex(12.5), smoke(-13), size(9), tspot(3200), torpedo_detect(26.5)",,,,,,,,,,,,,,,,,,,288,216,550000,1650000
heavy_ca_german_spee_sec_tower_1,,tower_sec,Small Sec Tower I,,246,1500000,,60,spee_tower_sec_a,1,,tower_sec,,need(CA_German_Pocket;CA_Italy_LowFreeboard),"tower_sec(1), night(20), aim(12.5), acc(4), acc_long(1.5), fire_ex(12), smoke(-12.5), size(8.5), tspot(3100), torpedo_detect(25)",,,,,,,,,,,,,,,,,,,246,184.5,500000,1500000
modern_tower_sec_2_ca__japan_big,,tower_sec,Modern Sec Tower II,,672,2820000,,88,yamato_tower_sec_c2,0.615,,tower_sec,,"need(CA_Heavy_Japan), big_sec, needunlock(latecruisertowers_level_4)","tower_sec(1), night(30), aim(21), acc(15), fire_ex(19), smoke(-18), size(18.5), tspot(3950), torpedo_detect(35)",,,,,,,,,,,,,,,,,,,672,504,940000,2820000
modern_tower_sec_2_ca__japan,,tower_sec,Modern Sec Tower II,,600,2670000,,85,yamato_tower_sec_c2,0.57,,tower_sec,,"need(CA_Heavy_Japan), big_sec","tower_sec(1), night(28), aim(20), acc(14), fire_ex(18), smoke(-17), size(17.5), tspot(3750), torpedo_detect(33)",,,,,,,,,,,,,,,,,,,600,450,890000,2670000
modern_tower_sec_1_ca_japan_big,,tower_sec,Modern Sec Tower I (Enhanced),,546,2550000,,83,yamato_tower_sec_c1,0.615,,tower_sec,,"need(CA_Heavy_Japan), big_sec, needunlock(latecruisertowers_level_3)","tower_sec(1), night(27), aim(19), acc(13), fire_ex(17), smoke(-16), size(16), tspot(3650), torpedo_detect(31)",,,,,,,,,,,,,,,,,,,546,409.5,850000,2550000
modern_tower_sec_1_ca_japan,,tower_sec,Modern Sec Tower I,,510,2400000,,80,yamato_tower_sec_c1,0.57,,tower_sec,,"need(CA_Heavy_Japan), big_sec","tower_sec(1), night(25), aim(18), acc(12), fire_ex(16), smoke(-15), size(15), tspot(3450), torpedo_detect(29)",,,,,,,,,,,,,,,,,,,510,382.5,800000,2400000
kgeorge_sec_tower_2_small4,,tower_sec,Large Sec Tower II,,570,4950000,,110,king_george_tower_sec_a,0.825,,tower_sec,,"need(CA_British_Late), needunlock(latecruisertowers_level_4)","tower_sec(1), night(38), aim(18.5), acc(16.5), acc_long(8), fire_ex(25), size(18), tspot(6000), torpedo_detect(49)",,,,,,,,,,,,,,,,,,,570,427.5,1650000,4950000
